chrom	start	end	d0_A_Rep1	d0_A_Rep2	d0_A_Rep3	d0_A_Rep4	d0_Y_Pax7_Rep1	d0_Y_Pax7_Rep2	d0_Y_Pax7_Rep3	d0_Y_Rep1	d0_Y_Rep2	d0_Y_Rep3	d0_Y_Rep4	d1_A_Rep1	d1_A_Rep2	d1_Y_Rep1	d1_Y_Rep2	d1_Y_Rep3	d3_A_Rep1	d3_A_Rep2	d3_Y_Rep1	d3_Y_Rep2	d3_Y_Rep3	d5_A_Rep1	d5_A_Rep2	d5_Y_Rep1	d5_Y_Rep2	d7_A_Rep1	d7_A_Rep2	d7_A_Rep3	d7_A_Rep4	d7_Y_Rep1	d7_Y_Rep2	d7_Y_Rep3	d7_Y_Rep4
chr19	3259979	3260179	0.666114729720306	1.59227085066079	0.480926910171199	0.656543428222776	1.36902457068933	1.62116771954148	0.83782560022208	0.647944392673363	0.139751870117695	0.426363828135033	1.29459962802108	0.71056799395969	1.24526717916826	1.10754353507556	0.726244972892635	0.34502120095174	0.93495659348177	0.324801611493322	0.229071466226786	0.644375209774685	0.75885130899812	0.963632321880234	0.527703784714995	0.666114729720306	0.429000536528659	1.4047345928434	0.553608067542297	0.209532872400249	0.154619231222194	0.447665916585289	0.292498973270533	0.553608067542297	0.786159351257666
chr19	3267203	3267403	1.34405763406409	1.59227085066079	1.81009960552845	1.02310629773811	0.896727985441482	0.434525432189081	0.83782560022208	1.32802378882865	0.75885130899812	0.543035745125037	0.662068323883199	0.71056799395969	0.786159351257666	1.52141949774824	1.02660668825696	1.48512880631906	1.06644693622695	1.20560870279215	0.588323618728369	0.878660236369099	0.874613830531992	1.11381070653092	0.422317422297927	0.666114729720306	0.892359203901192	0.917220974759533	0.223546570566363	0.545923932391835	0.671929608744855	0.84234182989361	1.24767518436081	1.15163678885439	0.426363828135033
chr19	3282500	3283540	2.679382450961	2.49209645093615	2.55673497839804	2.6509120244138	2.64384156400649	2.62562202166875	2.68251559422631	2.47052920253615	2.14442411614049	2.47052920253615	2.76726495068869	2.66426309942502	2.37587094888569	2.56763769391236	2.7646637907192	2.6894659573488	2.43100082726487	2.64104738619689	2.67117708441731	2.56002584030473	2.78065314057644	2.50600293263041	2.7215797951666	2.51202375766105	2.80993082654484	2.65452912652686	2.42038411749677	2.80218463561266	2.85000196368928	2.71398925146497	3.41737018209438	4.00981275373359	2.63220582056701
chr19	3291736	3291936	0.320130378771284	1.11381070653092	0.878660236369099	0.496962754997998	0.999680026051717	1.06644693622695	0.778374187203574	0.770119199315059	0.978112069698215	0.543035745125037	0.662068323883199	0.816821140205113	0.685328745178028	0.782966608358944	0.20486163967821	0.731904848866675	0.170340255265078	0.715188254373153	0.588323618728369	0.644375209774685	0.874613830531992	0.878660236369099	1.11381070653092	0.889722495507567	0.309934250388823	0.862525718181628	0.666114729720306	1.05583486506911	0.880615949130843	1.27708961177098	0.864004208004944	1.15163678885439	0.904574429658627
chr19	3292065	3292353	0.767482490921434	1.11381070653092	1.06644693622695	1.22732979269085	1.6272492863186	1.50177846114824	1.10152855277134	0.770119199315059	0.878660236369099	1.17187431666609	2.0939688677993	1.54277779231728	1.8342582847198	1.36498834903323	1.54502522572228	1.86677028266052	1.24682152142242	1.27432143666225	1.53599012727084	0.97547536130459	1.38592814501386	1.39125690387108	1.3223336724626	1.66147155644173	1.4047345928434	1.65524141412349	1.56948489813833	1.05583486506911	1.56361532589481	1.75075788388952	1.75075788388952	1.15163678885439	1.50508654047824
chr19	3292368	3292568	0.545923932391835	0.880615949130843	0.581226849410163	1.22732979269085	0.896727985441482	1.21880956870811	0.3044093547284	0.770119199315059	0.484496093069878	0.426363828135033	1.29459962802108	1.19100659869074	0.444096733686611	0.177955844000863	1.11381070653092	1.48512880631906	0.170340255265078	0.775181444304852	0.93495659348177	0.707679806692892	0.581226849410163	0.492916349160891	0.527703784714995	0.839916293297443	0.429000536528659	0.486921629666045	0.736967093856468	1.05583486506911	0.820013883103834	0.927026090874239	0.999680026051717	1.52804461505005	0.671929608744855
chr19	3296169	3296369	0.320130378771284	1.11381070653092	0.696378536498874	0.656543428222776	0.465695732699629	0.434525432189081	0.486921629666045	1.02310629773811	0.75885130899812	0.764289748022712	0.662068323883199	0.149094335561772	0.139751870117695	0.712300067106355	0.418748239399248	0.484496093069878	0.372109683122425	2.46548127135514	0.229071466226786	0.214204105122287	0.581226849410163	0.492916349160891	0.656543428222776	0.0972726543439672	0.309934250388823	0.0579666306374393	0.553608067542297	0.545923932391835	0.447665916585289	0.334144076937398	1.24767518436081	0.767482490921434	0.426363828135033
chr19	3322325	3322607	1.25169781379002	0.553608067542297	1.24072741316133	1.70963887243573	2.23215934872431	2.16603126921287	2.33511230928653	1.02310629773811	1.64184448082738	1.10625384979015	1.74985306234179	2.32246202334368	2.11899831944841	2.03692605451403	1.8178018025952	1.830623081053	1.94837171607231	1.35330352211293	1.7099932978831	1.86773236442763	2.25293015632224	1.39125690387108	1.59389752185666	1.48459245549787	1.4047345928434	1.60436699282542	1.91602210916176	2.17038286706345	2.07110897016396	1.63254885952407	1.13167239009433	0.969660482280041	1.98792438807442
chr19	3322615	3323143	1.81979830555062	2.49209645093615	1.72862088141556	2.08401073590047	2.57200978809651	2.29393855901413	2.75735561114591	2.63220582056701	2.14442411614049	1.96470144161642	2.45210295987945	2.22301455588738	2.31037699479783	2.43315017687155	2.44985270372304	2.34081329259203	2.49268248859106	2.23268943348217	2.13835787704148	2.31988955930568	2.53978146532059	2.05258094150414	2.27375814615182	2.05568571891772	2.343426261463	2.22982796730265	2.45145746517801	2.57993493140214	2.65998536500242	2.45597521705178	1.75075788388952	1.34405763406409	2.6174828987323
chr19	3323180	3324247	3.67541782586065	3.30107575533392	2.55673497839804	3.35489261698269	3.46918959220188	3.32005540335453	3.30146047446356	3.22688521672784	2.70783814145639	3.22893826089448	3.12078301437514	3.14742694341973	3.26409826048409	3.318019643494	3.28573739837958	3.29075513992421	3.35571736555525	3.18724177351626	3.26804617104707	3.12313492446481	3.33764279170602	3.25935105016507	3.30352958192234	2.94753553832502	3.25890837244475	3.11404172454715	2.94728927699894	3.28116494055029	3.23638000811501	3.23514665546819	2.21873050245807	2.97510178711759	3.13826936372292
