chrom	start	end	d0_A_Rep1	d0_A_Rep2	d0_A_Rep3	d0_A_Rep4	d0_Y_Pax7_Rep1	d0_Y_Pax7_Rep2	d0_Y_Pax7_Rep3	d0_Y_Rep1	d0_Y_Rep2	d0_Y_Rep3	d0_Y_Rep4	d1_A_Rep1	d1_A_Rep2	d1_Y_Rep1	d1_Y_Rep2	d1_Y_Rep3	d3_A_Rep1	d3_A_Rep2	d3_Y_Rep1	d3_Y_Rep2	d3_Y_Rep3	d5_A_Rep1	d5_A_Rep2	d5_Y_Rep1	d5_Y_Rep2	d7_A_Rep1	d7_A_Rep2	d7_A_Rep3	d7_A_Rep4	d7_Y_Rep1	d7_Y_Rep2	d7_Y_Rep3	d7_Y_Rep4
chrY	248726	248926	0.545923932391835	1.59227085066079	1.4047345928434	1.22732979269085	0.712300067106355	1.21880956870811	0.0626378633594774	0.486921629666045	0.139751870117695	0.426363828135033	1.29459962802108	0.71056799395969	0.139751870117695	0.500531937896676	0.0626378633594774	0.174386661102185	0.441208546419813	0.553608067542297	0.522178889054572	0.476880504334093	0.282927671773003	0.0367207109341325	0.0972726543439672	0.0256709196132868	0.522178889054572	0.0579666306374393	0.553608067542297	0.0775052244639765	0.154619231222194	0.334144076937398	0.444096733686611	0.366028752956905	0.426363828135033
chrY	1376529	1376834	1.95645310223538	1.59227085066079	2.09897031287714	1.83212601866328	0.465695732699629	1.50177846114824	0.0626378633594774	0.486921629666045	0.139751870117695	0.666114729720306	0.662068323883199	0.149094335561772	0.685328745178028	0.309934250388823	0.418748239399248	0.174386661102185	1.06644693622695	1.06644693622695	1.2783792970564	0.878660236369099	0.581226849410163	0.187049922559964	0.656543428222776	0.0256709196132868	0.522178889054572	1.4047345928434	1.22732979269085	0.545923932391835	0.607583537781049	0.545923932391835	0.444096733686611	1.15163678885439	0.426363828135033
chrY	2761936	2762136	1.34405763406409	1.11381070653092	1.06644693622695	0.770119199315059	0.465695732699629	0.880615949130843	0.0626378633594774	0.16566902254304	0.139751870117695	0.101319060181074	1.29459962802108	0.450858659484011	0.139751870117695	0.0775052244639765	0.20486163967821	0.484496093069878	0.883041485727011	0.960995613486609	0.666114729720306	0.644375209774685	0.581226849410163	0.0367207109341325	0.0972726543439672	0.0256709196132868	0.0719803288035537	0.557654473379404	0.885929672993809	0.0775052244639765	0.447665916585289	0.334144076937398	0.119984440237705	0.366028752956905	0.426363828135033
chrY	4008655	4008855	1.51537052092141	1.11381070653092	1.72862088141556	0.770119199315059	1.23442528611885	1.50177846114824	0.3044093547284	0.16566902254304	0.139751870117695	0.101319060181074	0.662068323883199	0.149094335561772	0.685328745178028	0.0775052244639765	0.418748239399248	0.174386661102185	0.441208546419813	0.553608067542297	0.522178889054572	0.644375209774685	0.282927671773003	0.0367207109341325	0.0972726543439672	0.0256709196132868	0.0719803288035537	0.97547536130459	1.02660668825696	0.341452018053061	0.154619231222194	0.0821764571860147	0.444096733686611	0.366028752956905	0.426363828135033
chrY	4051042	4051242	0.0775052244639765	0.553608067542297	0.0626378633594774	0.177955844000863	0.139751870117695	0.434525432189081	0.0626378633594774	0.16566902254304	0.139751870117695	0.101319060181074	0.662068323883199	0.149094335561772	0.139751870117695	0.0775052244639765	0.0626378633594774	0.174386661102185	0.0256709196132868	2.21726579967186	0.0256709196132868	0.0256709196132868	0.282927671773003	0.0367207109341325	0.0972726543439672	0.0256709196132868	0.0719803288035537	0.0579666306374393	0.0972726543439672	0.0775052244639765	0.154619231222194	0.0821764571860147	0.119984440237705	0.366028752956905	0.426363828135033
chrY	4157101	4157303	1.25169781379002	1.59227085066079	2.61780627899742	1.22732979269085	0.139751870117695	1.21880956870811	0.0626378633594774	0.16566902254304	0.139751870117695	0.101319060181074	0.662068323883199	0.149094335561772	0.139751870117695	0.0775052244639765	0.0626378633594774	0.174386661102185	1.10754353507556	1.20560870279215	1.4580092789502	0.816821140205113	0.282927671773003	0.0367207109341325	0.0972726543439672	0.0256709196132868	0.0719803288035537	1.37743240896957	1.13167239009433	0.460257293675037	0.723052229993913	0.0821764571860147	0.119984440237705	0.366028752956905	0.426363828135033
chrY	4160197	4160397	1.51537052092141	1.82413241970772	2.89588007204239	0.351478571117216	0.139751870117695	0.880615949130843	0.778374187203574	0.16566902254304	0.139751870117695	0.101319060181074	0.662068323883199	0.149094335561772	0.139751870117695	0.0775052244639765	0.0626378633594774	0.174386661102185	1.40006068777863	0.715188254373153	1.22618614638834	0.75885130899812	0.282927671773003	0.0367207109341325	0.0972726543439672	0.0256709196132868	0.0719803288035537	1.34224253886466	1.30108892312882	0.0775052244639765	0.543035745125037	0.0821764571860147	0.119984440237705	0.366028752956905	0.426363828135033
chrY	4210308	4210508	0.0775052244639765	0.553608067542297	0.0626378633594774	0.177955844000863	0.139751870117695	0.434525432189081	0.0626378633594774	0.16566902254304	0.139751870117695	0.101319060181074	0.662068323883199	0.149094335561772	0.139751870117695	0.0775052244639765	0.0626378633594774	0.174386661102185	0.0256709196132868	2.23268943348217	0.0256709196132868	0.0256709196132868	0.581226849410163	0.0367207109341325	0.0972726543439672	0.0256709196132868	0.0719803288035537	0.0579666306374393	0.366028752956905	0.0775052244639765	0.154619231222194	0.0821764571860147	0.119984440237705	0.366028752956905	0.426363828135033
chrY	6762412	6762612	1.34405763406409	0.553608067542297	1.72862088141556	1.22732979269085	0.712300067106355	1.21880956870811	0.486921629666045	0.486921629666045	0.75885130899812	0.101319060181074	0.662068323883199	0.149094335561772	0.892359203901192	0.0775052244639765	0.20486163967821	0.731904848866675	1.27432143666225	0.715188254373153	0.880615949130843	0.878660236369099	0.282927671773003	0.0367207109341325	0.0972726543439672	0.229071466226786	0.309934250388823	0.862525718181628	0.366028752956905	0.0775052244639765	0.607583537781049	0.0821764571860147	0.444096733686611	0.366028752956905	0.426363828135033
chrY	12833952	12834152	0.0775052244639765	0.553608067542297	0.0626378633594774	0.177955844000863	0.139751870117695	0.880615949130843	0.0626378633594774	0.16566902254304	0.139751870117695	0.101319060181074	0.662068323883199	0.149094335561772	0.139751870117695	0.0775052244639765	0.0626378633594774	0.174386661102185	0.0626378633594774	3.13875997269919	0.0256709196132868	0.0256709196132868	0.282927671773003	0.0367207109341325	0.0972726543439672	0.0256709196132868	0.0719803288035537	0.0579666306374393	0.0972726543439672	0.0775052244639765	0.154619231222194	0.0821764571860147	0.119984440237705	0.366028752956905	0.426363828135033
chrY	12902245	12902445	0.874613830531992	1.38977841404776	1.56948489813833	1.4047345928434	0.896727985441482	1.62116771954148	0.0626378633594774	0.486921629666045	0.484496093069878	0.426363828135033	0.662068323883199	0.149094335561772	0.139751870117695	0.309934250388823	0.20486163967821	0.174386661102185	0.97547536130459	0.839916293297443	0.320130378771284	0.707679806692892	0.581226849410163	0.0367207109341325	0.0972726543439672	0.0972726543439672	0.309934250388823	1.03930805831793	0.666114729720306	0.878660236369099	0.447665916585289	0.334144076937398	0.119984440237705	0.767482490921434	0.426363828135033
chrY	17547169	17547369	0.0775052244639765	0.880615949130843	0.0626378633594774	0.177955844000863	0.139751870117695	0.880615949130843	0.0626378633594774	0.16566902254304	0.139751870117695	0.101319060181074	0.662068323883199	0.149094335561772	0.139751870117695	0.0775052244639765	0.0626378633594774	0.174386661102185	0.3044093547284	2.97215557003902	0.0256709196132868	0.0256709196132868	0.282927671773003	0.0367207109341325	0.0972726543439672	0.0256709196132868	0.0719803288035537	0.0579666306374393	0.0972726543439672	0.0775052244639765	0.154619231222194	0.0821764571860147	0.119984440237705	0.366028752956905	0.426363828135033
